has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,url_length,host_length,num_dots_host,has_at_sign,has_dash_host,path_length,is_https,is_shortener,URL,label
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,17,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,36,18,2,0,0,10,1,0,https://ekans122.github.io/TWA-test/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,6,0,0,3,3,0,59,1,1,0,992,0,3,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,22,6,1,0,0,8,1,1,https://bit.ly/3Y0YsK7,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,125,24,0,1,0,253,0,3,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,135,15,2,0,0,46,1,0,https://link.sbstck.com/redirect/432813e1-fdef-419d-8f43-8011888df53c?j=eyJ1IjoiNW9oZHVhIn0.EylumtAMfqXg01buj_5H-y5kD7sbF8gowbiwSM0O4c4,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,155,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,28,19,2,0,0,1,1,0,https://bmrrcjjjjwv.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,155,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,36,27,2,0,0,1,1,0,https://bmrrcjjjjwv.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,0,0,0,84,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35,26,2,0,1,1,1,0,https://connexion-document.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,0,0,0,84,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,43,34,2,0,1,1,1,0,https://connexion-document.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,115,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,35,26,2,0,1,1,1,0,https://customer-iam-297e8.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,115,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,43,34,2,0,1,1,1,0,https://customer-iam-297e8.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,115,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,40,31,2,0,1,1,1,0,https://customer-iam-test-4a9cc.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,115,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,48,39,2,0,1,1,1,0,https://customer-iam-test-4a9cc.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25,16,2,0,0,1,1,0,https://dzmuepbe.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,33,24,2,0,0,1,1,0,https://dzmuepbe.firebaseapp.com/,1
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21,0,1,0,118,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,28,19,2,0,1,1,1,0,https://mnmbk-6c118.web.app/,1
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21,0,1,0,118,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,36,27,2,0,1,1,1,0,https://mnmbk-6c118.firebaseapp.com/,1
1,0,1,1,0,1,0,0,0,0,0,0,10,4,0,2,0,0,32,14,19,32,0,0,1,1278,9,32,4,72,0,0,0,0,0,0,4,0,0,0,0,2,0,33,24,2,0,0,1,1,0,https://smartparcelchain.web.app/,1
1,0,1,1,0,1,0,0,0,0,0,0,10,4,0,2,0,0,32,14,19,32,0,0,1,1278,9,32,4,72,0,0,0,0,0,0,4,0,0,0,0,2,0,41,32,2,0,0,1,1,0,https://smartparcelchain.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,8,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,67,17,2,0,0,42,1,0,https://lite.evernote.com/note/2fecb31a-c423-892b-582c-3f59620a922b,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,8,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,67,17,2,0,0,42,1,0,https://lite.evernote.com/note/2fecb31a-c423-892b-582c-3f59620a922b,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,8,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,67,17,2,0,0,42,1,0,https://lite.evernote.com/note/51a69dfd-dc47-c356-494f-08878fa41e94,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,8,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,67,17,2,0,0,42,1,0,https://lite.evernote.com/note/51a69dfd-dc47-c356-494f-08878fa41e94,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,0,0,0,85,0,0,0,5,0,0,0,0,1,0,12,0,0,0,0,0,0,44,15,2,0,0,21,1,0,https://app.thebrief.ai/share/d/0p6mxmvlprnv,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,7,1,0,0,26,0,1,1,1,0,0,0,0,0,0,27,0,0,0,0,0,0,19,10,1,0,0,1,1,0,https://bitcine.cc/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,120,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,42,8,1,0,0,26,1,0,https://sinni.my/cgi-sys/suspendedpage.cgi,1
1,1,1,1,1,1,0,0,1,0,0,8,1,6,0,3,0,2,3,0,22,4,0,0,0,158,1,9,6,54,0,0,1,0,0,1,11,0,0,0,0,10,2,48,39,2,0,0,1,1,0,https://btinternetcustomersupport123.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,7,2,3,0,4,0,1,3,0,28,9,0,0,0,134,1,6,3,57,0,0,1,1,0,1,8,0,0,0,0,8,1,30,21,2,0,0,1,1,0,https://msbdjdhdjd.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,4,2,0,7,0,0,5,0,28,39,0,0,0,274,3,6,2,41,0,0,1,1,0,1,7,0,0,0,0,18,0,38,29,2,0,1,1,1,0,https://xn--c-besncon-pxgf.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,15,1,2,0,4,0,2,3,0,24,4,0,1,0,238,1,6,2,67,0,0,1,0,0,1,7,0,0,0,0,12,2,30,21,2,0,0,1,1,0,https://att92w8928.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,2,2,0,4,0,1,2,0,29,4,0,0,0,148,1,4,2,54,0,0,1,0,0,1,7,0,0,0,0,11,1,37,28,2,0,0,1,1,0,https://bvnbvvvvnbvbnbbbb.weebly.com/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,31,0,0,0,156,0,3,1,11,0,0,0,0,0,0,2,0,0,0,0,3,0,43,34,3,0,0,1,1,0,https://sp720021.sitebeat.crazydomains.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,55,3,1,0,0,0,0,1077,0,56,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,97,11,1,0,0,27,1,0,https://twitter.com/safety/unsafe_link_warning?unsafe_link=https://loggin.com.br/wp-drd/link.html,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,55,3,1,0,0,0,0,1075,0,56,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,95,11,1,0,0,27,1,0,https://twitter.com/safety/unsafe_link_warning?unsafe_link=https://dals-consulting.ru/view.html,1
1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,17,4,9,87,0,1,0,1460,0,17,4,36,0,1,0,0,0,0,2,1,0,0,0,4,0,36,18,1,0,1,10,1,0,https://dals-consulting.ru/view.html,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,55,3,1,0,0,0,0,1065,0,56,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,85,11,1,0,0,27,1,0,https://twitter.com/safety/unsafe_link_warning?unsafe_link=https://cx61897.tw1.ru/web,1
1,1,1,1,1,1,0,0,0,0,0,1,1,10,0,43,0,0,52,0,8,27,1,1,0,1704,1,52,10,68,0,1,1,0,0,1,2,0,0,1,2,47,0,52,16,2,0,0,9,1,0,https://vh450.timeweb.ru/parking/?ref=cx61897.tw1.ru,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,55,3,1,0,0,0,0,1069,0,56,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,89,11,1,0,0,27,1,0,https://twitter.com/safety/unsafe_link_warning?unsafe_link=https://cv-dom.ru/capridi.html,1
1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,17,4,9,87,0,1,0,1460,0,17,4,36,0,1,0,0,0,0,2,1,0,0,0,4,0,30,9,1,0,1,13,1,0,https://cv-dom.ru/capridi.html,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,55,3,1,0,0,0,0,1065,0,56,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,85,11,1,0,0,27,1,0,https://twitter.com/safety/unsafe_link_warning?unsafe_link=https://cu04359.tw1.ru/web,1
1,1,1,1,1,1,0,0,0,0,0,1,1,10,0,43,0,0,52,0,8,27,1,1,0,1704,1,52,10,68,0,1,1,0,0,1,2,0,0,1,2,47,0,52,16,2,0,0,9,1,0,https://vh450.timeweb.ru/parking/?ref=cu04359.tw1.ru,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,55,3,1,0,0,0,0,1065,0,56,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,85,11,1,0,0,27,1,0,https://twitter.com/safety/unsafe_link_warning?unsafe_link=https://co84588.tw1.ru/web,1
1,1,1,1,1,1,0,0,0,0,0,1,1,10,0,43,0,0,52,0,8,27,1,1,0,1704,1,52,10,68,0,1,1,0,0,1,2,0,0,1,2,47,0,52,16,2,0,0,9,1,0,https://vh450.timeweb.ru/parking/?ref=co84588.tw1.ru,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,55,3,1,0,0,0,0,1073,0,56,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,93,11,1,0,0,27,1,0,https://twitter.com/safety/unsafe_link_warning?unsafe_link=https://cibertronic.edu.pe/Kvish6/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,55,3,1,0,0,0,0,1065,0,56,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,85,11,1,0,0,27,1,0,https://twitter.com/safety/unsafe_link_warning?unsafe_link=https://ca48122.tw1.ru/web,1
1,1,1,1,1,1,0,0,0,0,0,1,1,10,0,43,0,0,52,0,8,27,1,1,0,1704,1,52,10,68,0,1,1,0,0,1,2,0,0,1,2,47,0,52,16,2,0,0,9,1,0,https://vh450.timeweb.ru/parking/?ref=ca48122.tw1.ru,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,55,3,1,0,0,0,0,1066,0,56,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,86,11,1,0,0,27,1,0,https://twitter.com/safety/unsafe_link_warning?unsafe_link=http://nbhg.dyndns-pics.com,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,1,0,42,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,22,6,1,0,0,8,1,0,https://did.li/secure/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,1,0,42,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,22,6,1,0,0,8,1,0,https://did.li/secure/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,1,0,42,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,22,6,1,0,0,8,1,0,https://did.li/secure/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,6,0,0,3,3,0,59,1,1,0,992,0,3,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,22,6,1,0,0,8,1,1,https://bit.ly/3EZXCGy,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,1,0,42,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,22,6,1,0,0,8,1,0,https://did.li/secure/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,1,0,42,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,22,6,1,0,0,8,1,0,https://did.li/secure/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,1,0,42,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,22,6,1,0,0,8,1,0,https://did.li/secure/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,6,0,0,3,3,0,59,1,1,0,992,0,3,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,22,6,1,0,0,8,1,1,https://bit.ly/432huRP,1
1,1,1,1,1,1,1,1,1,0,0,24,12,75,0,67,0,0,155,35,31,27,0,1,1,7118,9,163,75,466,0,0,1,0,1,1,14,1,0,0,0,196,0,23,15,1,0,0,0,1,0,https://grillabooks.com,1
1,1,1,1,1,1,1,1,1,0,0,24,12,75,0,67,0,0,155,35,31,27,0,1,1,7111,9,163,75,466,0,0,1,0,1,1,14,1,0,0,0,196,0,23,15,1,0,0,0,1,0,https://grillabooks.com,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,11,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,20,7,1,0,0,5,1,0,https://urlz.fr/uvhV,1
1,1,1,1,0,1,1,1,0,0,0,2,1,1,0,0,0,0,9,0,9,13,0,0,0,177,1,9,1,19,0,0,1,0,0,0,2,0,0,0,0,2,0,66,22,2,0,0,36,1,0,https://storage.googleapis.com/hhjkolol0058.appspot.com/39558.html,1
1,1,1,1,0,1,0,0,1,0,0,5,1,1,0,5,0,0,6,1,6,26,0,0,0,435,0,7,1,60,0,0,1,0,0,0,22,0,0,0,0,20,0,99,15,2,0,0,76,1,0,https://docs.google.com/forms/d/e/1FAIpQLSeP7vNzQNWTFsV0BuucPyq9DhcO0ThfvApRo2oyjGKI5aNGnA/viewform,1
1,1,1,1,0,1,0,0,1,0,0,5,1,1,0,5,0,0,6,1,6,26,0,0,0,435,0,7,1,60,0,0,1,0,0,0,22,0,0,0,0,20,0,99,15,2,0,0,76,1,0,https://docs.google.com/forms/d/e/1FAIpQLSeP7vNzQNWTFsV0BuucPyq9DhcO0ThfvApRo2oyjGKI5aNGnA/viewform,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,175,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,57,23,3,0,0,26,1,0,https://tpe.tbs.mybluehostin.me/cgi-sys/suspendedpage.cgi,1
1,1,1,1,0,1,1,1,1,1,0,8,4,1,0,88,0,0,4,0,23,25,1,0,0,1040,3,4,1,80,0,1,1,0,0,1,5,0,0,0,0,349,0,390,19,2,0,0,21,1,0,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fsites.google.com%2Fview%2Ftrack-coli-dhl%2Faccueil%2F&dsh=S-820799028%3A1765655354677512&followup=https%3A%2F%2Fsites.google.com%2Fview%2Ftrack-coli-dhl%2Faccueil%2F&ifkv=Ac2yZaW1adalb27FMQDEq8pJWvOYTLlXa1Zpx3ANerG5kvdOyHut-t4NpLqhxG0kY0_Fh-a1QOD0Rg&osid=1&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,14,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,35,26,2,0,0,1,1,0,https://metasecurityuser.pages.dev/,1
1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,38,1,0,0,288,1,1,0,8,0,0,1,0,0,0,2,0,0,0,0,1,0,49,14,1,0,1,27,1,0,https://e-bizcards.com/tunnel/email-template.html,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,0,0,0,128,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,131,15,2,0,0,108,1,0,https://docs.google.com/presentation/d/e/2PACX-1vT88uhMm7eNy1rPcCTj7R9vxqlo8KQHEXauJRiiPSTRmgpSPtPTW4Y_sj2wlt1JiaEfXIwidPfEMl-_/pub,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,0,0,0,128,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,167,15,2,0,0,108,1,0,https://docs.google.com/presentation/d/e/2PACX-1vRxNpVUMajDRZM9YElKG8CE4-khricU5QgXR3rNeOxe4yXw3zJ5IFWjLBPSW43uujeiExod8hJR73ni/pub?start=false&loop=false&delayms=3000,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,0,0,0,128,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,167,15,2,0,0,108,1,0,https://docs.google.com/presentation/d/e/2PACX-1vRaFFonD5vKEvm0SwNxSPWRbwkIrlUINjfEiIy23orjTzDPTZcr4tElT2UReu15zOAeAMjOPBspps_c/pub?start=false&loop=false&delayms=3000,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,0,0,0,128,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,167,15,2,0,0,108,1,0,https://docs.google.com/presentation/d/e/2PACX-1vQPZ-godLfo3X388K8ddBkDXT35fb2YlJ6EWKtiSyzbjqDXLlKKIr_CeQBbSEkxBAM7Db62GtJqvI70/pub?start=false&loop=false&delayms=3000,1
1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,32,34,0,0,0,258,0,3,0,193,0,0,0,0,1,1,16,0,0,0,0,6,0,84,15,2,0,0,61,1,0,https://docs.google.com/drawings/d/1nrGQ9rlUPTaPOfGA0PnnO4084URPATxakgTr4vFAQBw/edit,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,96,0,0,0,187,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,178,15,2,0,0,108,1,0,https://docs.google.com/presentation/d/e/2PACX-1vQQDKRxWMkT-ti8D1XKnGgxUrBFIRDIRPsf-mMspDJuyz_73fL46uYIoY_V2j9qQx3Kv4I2TwYL9Klk/pub?start=false&loop=false&delayms=3000&slide=id.p,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,0,116,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,167,15,2,0,0,108,1,0,https://docs.google.com/presentation/d/e/2PACX-1vSE27z1kDO5WzgHb00NsxDsebCXYdq9LdSkO54jqYmcvRo_zjCOWNzUZZoxIHCxoZKV5wQWezsme2R9/pub?start=false&loop=false&delayms=3000,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0,118,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,167,15,2,0,0,108,1,0,https://docs.google.com/presentation/d/e/2PACX-1vSZ9M9kdQxvjgwRP5Rx5vLTjTRraZEKkY91g9sOrYp76fNvH9c0MYLoZKGkUeMCaD6YM4KfJ4mfH2Pw/pub?start=false&loop=false&delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,11,0,1,0,506,0,4,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,82,22,2,0,0,52,1,0,https://www.conviviumcucine.it/softaculous/backup/primera/digitoken/auth/login.php,1
1,1,1,1,0,1,1,0,0,0,0,90,6,96,62,0,0,0,2,4,7,8,1,0,0,1814,6,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,62,43,2,0,1,11,1,0,https://pub-b0533a4f25fd47429514431d6c1a1d7b.r2.dev/index.html,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,8,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,67,17,2,0,0,42,1,0,https://lite.evernote.com/note/4a0a1a6d-6dee-6b4c-8206-45c12038b3ae,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,8,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,67,17,2,0,0,42,1,0,https://lite.evernote.com/note/4a0a1a6d-6dee-6b4c-8206-45c12038b3ae,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,31,0,0,0,156,0,3,1,11,0,0,0,0,0,0,2,0,0,0,0,3,0,43,34,3,0,0,1,1,0,https://sp720021.sitebeat.crazydomains.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,8,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,67,17,2,0,0,42,1,0,https://lite.evernote.com/note/951a0b9d-9a33-4f8e-671d-a99c5df52aa7,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,8,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,67,17,2,0,0,42,1,0,https://lite.evernote.com/note/951a0b9d-9a33-4f8e-671d-a99c5df52aa7,1
1,1,1,1,1,1,0,0,1,0,0,8,2,3,0,4,0,1,2,0,28,12,0,0,0,175,1,5,3,59,0,0,1,0,0,1,8,0,0,0,0,10,1,37,28,2,0,0,1,1,0,https://atthdfhkvanceuxux.weebly.com/,1
1,1,0,1,1,1,1,0,1,0,0,8,0,19,0,3134,0,8,5008,4200,8,30,1,1,1,603710,0,5009,19,5936,0,1,1,0,0,1,16,1,0,0,0,3482,7,26,6,1,0,0,12,1,0,https://hup.hu/node/187774,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,58,0,0,0,149,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,175,15,2,0,0,108,1,0,https://docs.google.com/presentation/d/e/2PACX-1vR2CD6etbJ_m-AnmOwQlxKL2W-o28riLU1NrGO2lZOA5F9anDJn1CFjVUaBV2Py36RF9TacvJzs537P/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,1,1,1,0,0,0,0,0,1,1,10,0,43,0,0,52,0,8,27,1,1,0,1704,1,52,10,68,0,1,1,0,0,1,2,0,0,1,2,47,0,74,16,2,0,0,9,1,0,https://vh450.timeweb.ru/parking/?ref=cw99716.tw1.ru&lca#daa873312cc07c043,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,0,0,0,27,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,19,7,1,0,0,5,0,0,http://urlz.fr/uv38,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,22,7,1,0,0,7,1,0,https://qrco.de/bfzZBp,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,22,7,1,0,0,7,1,0,https://qrco.de/bfzZBg,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,22,7,1,0,0,7,1,0,https://qrco.de/bfzetu,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,22,7,1,0,0,7,1,0,https://qrco.de/bfzerI,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,22,7,1,0,0,7,1,0,https://qrco.de/bfzel1,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,22,7,1,0,0,7,1,0,https://qrco.de/bfzeiH,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,22,7,1,0,0,7,1,0,https://qrco.de/bfzefH,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,21,6,1,0,1,7,1,0,https://q-r.to/bfzZBp,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,21,6,1,0,1,7,1,0,https://q-r.to/bfzZBg,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,21,6,1,0,1,7,1,0,https://q-r.to/bfzetu,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,21,6,1,0,1,7,1,0,https://q-r.to/bfzerI,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,21,6,1,0,1,7,1,0,https://q-r.to/bfzel1,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,21,6,1,0,1,7,1,0,https://q-r.to/bfzeiH,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,6,1,4,29,0,1,0,424,0,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,21,6,1,0,1,7,1,0,https://q-r.to/bfzefH,1
