has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,url_length,host_length,num_dots_host,has_at_sign,has_dash_host,path_length,is_https,is_shortener,URL,label
1,1,1,1,1,1,0,0,1,0,0,2,1,1,0,34,0,0,42,10,16,84,1,1,0,3348,1,61,1,42,0,0,1,0,0,1,8,0,0,0,0,23,0,26,17,2,0,0,1,1,0,https://www.blockaway.net/,0
1,1,1,1,0,1,0,0,1,0,0,16,122,60,0,434,0,0,481,121,23,46,1,0,0,21854,16,496,60,437,0,0,1,0,1,1,19,0,0,0,0,288,0,20,11,1,0,0,1,1,0,https://vymanga.com/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,371,0,57,66,1,1,0,5930,0,371,4,433,0,1,0,0,1,0,15,1,0,0,0,7,0,26,17,2,0,0,1,1,0,https://www.flashscore.co/,0
1,1,1,0,1,1,1,1,1,0,0,11,9,0,0,171,0,0,165,2,22,35,0,0,0,1779,5,174,0,99,0,0,1,0,0,1,18,0,0,0,0,6,0,20,11,1,0,0,1,1,0,https://kaliscan.io/,0
1,1,1,1,1,1,1,0,0,0,0,8,1,22,0,32,0,0,102,0,50,56,1,0,1,4282,1,102,22,195,0,0,1,0,1,1,36,0,0,0,0,73,0,53,20,2,0,1,25,1,0,https://www.zona-militar.com/en/zona-militar-english/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,10,0,0,0,0,16,0,3,7,1,1,0,455,0,16,10,13,0,0,0,0,0,0,8,0,0,0,0,10,0,24,15,2,0,0,1,1,0,https://www.bitmoji.com/,0
1,1,1,1,1,1,0,0,1,0,0,5,1,18,0,51,0,0,93,28,19,77,0,1,1,6070,1,105,18,79,0,1,1,0,1,0,18,1,0,0,0,12,0,27,18,2,0,1,1,1,0,https://www.wort-suchen.de/,0
1,1,0,1,0,1,0,0,0,0,0,1,0,124,0,31,0,0,260,99,4,58,1,0,0,12753,0,260,124,883,0,0,0,0,0,1,9,0,0,0,0,101,0,23,14,1,0,0,1,1,0,https://avidreaders.ru/,0
1,1,0,1,1,1,0,0,0,0,0,2,0,203,0,206,0,0,406,109,25,35,1,1,1,6526,0,409,203,495,0,1,1,0,1,0,11,1,0,0,0,80,0,25,16,2,0,1,1,1,0,https://comic.k-manga.jp/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,15,0,0,19,8,9,64,0,1,1,1449,0,19,3,50,0,1,0,0,0,0,11,1,0,0,0,4,0,22,14,2,0,0,0,1,0,https://www.gadsme.com,0
1,1,1,1,0,1,0,0,0,0,0,1,1,7,0,38,0,0,74,16,6,34,1,1,1,3760,0,74,7,130,0,1,1,0,1,0,23,1,0,0,0,7,0,23,14,2,0,0,1,1,0,https://www.alberta.ca/,0
1,1,1,1,1,1,0,0,1,0,0,5,1,86,0,331,0,0,212,76,42,36,1,1,1,5012,0,212,86,172,61,1,1,0,1,0,19,1,0,0,0,16,0,22,13,1,0,1,1,1,0,https://full-count.jp/,0
1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,12,0,0,0,12,0,0,0,9,0,0,0,0,1,0,10,0,0,0,0,0,0,27,18,2,0,0,1,1,0,https://www.totalcasino.pl/,0
1,0,1,1,0,1,0,0,0,0,0,0,6,12,0,40,0,0,87,24,64,50,1,1,1,2781,0,87,12,532,0,1,0,0,0,0,26,1,0,1,2,165,0,31,22,2,0,1,1,1,0,https://www.dmac-solutions.net/,0
1,1,1,1,1,1,1,0,1,0,0,20,7,16,83,5,0,0,27,0,15,48,1,1,1,1243,7,27,16,41,0,1,1,0,1,1,12,1,0,0,0,3,0,22,13,1,0,0,1,1,0,https://chatblink.com/,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,41,2,0,1,10,1,0,https://www.cloudflare-terms-of-service-abuse.com/stream.ts,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,15,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,16,7,1,0,0,1,1,0,https://mdhv.io/,0
1,0,1,1,0,1,0,0,0,0,0,0,8,26,0,150,0,0,130,22,103,60,1,1,1,6578,2,130,26,333,0,1,0,0,0,0,32,1,0,0,0,314,0,25,13,2,0,0,4,1,0,https://www.jedox.com/en/,0
1,1,1,1,0,1,0,0,0,0,0,1,1,52,0,64,0,0,85,47,20,11,0,1,1,1541,0,85,52,180,0,1,1,0,1,1,17,0,0,0,0,25,0,25,16,1,0,1,1,1,0,https://oceans-nadia.com/,0
1,1,1,1,1,1,0,0,0,0,0,2,4,81,0,28,0,0,347,43,7,40,0,1,0,6459,2,348,81,441,0,1,1,0,0,0,19,1,0,0,0,195,0,33,20,2,0,0,1,1,0,https://www.allfreenovel.com:443/,0
1,0,1,1,0,1,0,0,0,0,0,0,1,2,0,16,0,0,18,11,10,36,1,1,1,1060,1,18,2,48,0,1,0,0,0,0,5,1,0,0,0,0,0,21,12,1,0,0,1,1,0,https://pisofiph.com/,0
1,1,1,1,0,1,0,0,0,0,0,3,36,50,0,107,0,0,130,29,10,62,1,1,1,13104,22,130,50,762,0,1,0,0,0,1,11,1,0,0,0,491,0,34,22,2,0,0,4,1,0,https://www.weightwatchers.com/us/,0
1,1,1,1,1,1,0,0,0,0,0,1,6,209,0,256,0,0,267,0,20,5,1,1,1,5941,6,267,209,195,0,0,1,0,1,1,25,0,0,0,0,588,0,21,12,2,0,0,1,1,0,https://www.ilbe.com/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,3,7,9,36,1,0,0,928,0,3,1,10,0,0,0,0,1,0,2,0,0,0,0,0,0,23,14,2,0,0,1,1,0,https://www.mouser.com/,0
1,1,1,1,0,1,0,0,0,0,0,1,4,78,0,106,0,0,150,2,17,61,1,1,1,6012,2,150,78,398,78,1,1,0,1,1,17,1,0,0,0,279,0,24,15,2,0,0,1,1,0,https://www.123hdtv.com/,0
1,1,1,1,0,1,0,0,0,0,0,2,15,32,0,61,0,0,67,43,5,52,1,1,1,22608,12,67,32,422,0,1,0,0,1,1,15,0,0,1,0,68,0,18,9,1,0,0,1,1,0,https://gcore.com/,0
1,1,0,1,0,1,1,0,0,0,0,6,0,22,0,10,0,0,65,2,5,11,1,0,1,1804,0,65,22,183,0,0,1,0,0,1,5,0,0,0,0,13,0,29,20,2,0,1,1,1,0,https://www.persian-star.org/,0
1,1,0,1,0,1,0,0,0,0,0,2,0,65,0,68,0,0,139,1,4,39,0,1,0,8106,0,154,65,421,0,0,1,0,0,1,7,1,0,0,0,7,0,21,12,1,0,0,1,1,0,https://videoxxx.sex/,0
1,1,1,1,0,1,0,0,0,0,0,1,20,62,0,48,0,0,89,25,6,53,0,0,1,3364,16,94,62,260,0,1,0,0,0,0,24,0,0,0,0,23,0,34,21,3,0,0,1,1,0,https://www.digilocker.gov.in:443/,0
1,1,1,1,1,1,0,1,0,0,0,2,15,98,0,60,0,0,80,71,7,56,1,1,1,20537,14,80,98,235,1,1,1,0,1,1,10,1,0,0,0,178,0,31,20,2,0,0,3,1,0,https://www.planethoster.com/en,0
1,1,1,1,0,1,0,0,0,0,0,9,4,41,0,250,25,128,399,21,19,58,1,1,1,11278,1,399,41,224,0,0,1,0,0,0,21,1,0,0,0,81,16,25,16,1,0,0,1,1,0,https://xosothantai.mobi/,0
1,1,1,1,1,1,0,0,0,0,0,3,4,162,0,125,0,0,410,13,36,26,1,1,1,17225,4,410,162,962,0,1,1,0,1,1,27,1,0,0,0,202,0,21,12,2,0,0,1,1,0,https://www.sport.ro/,0
1,1,1,1,1,1,0,0,1,0,0,8,1,10,0,5,0,0,16,0,13,6,0,0,0,321,1,16,10,147,0,0,1,1,0,0,3,0,0,1,0,24,0,23,14,2,0,0,1,1,0,https://www.google.com/,0
1,1,1,1,0,1,0,0,0,0,0,2,2,64,79,56,0,0,111,4,29,52,1,1,0,2606,1,111,64,186,0,1,1,0,1,1,23,1,0,0,0,1,0,29,20,2,0,1,1,1,0,https://www.net-empregos.com/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5,0,2,26,0,0,0,181,0,5,2,10,0,0,0,0,0,0,3,0,0,0,0,8,0,19,10,1,0,0,1,1,0,https://wartank.ru/,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,17,1,0,0,291,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,1,0,0,1,1,0,https://ikiru.wtf/,0
1,1,1,1,0,1,0,0,0,0,0,1,1,48,0,94,0,0,91,70,13,57,1,1,1,7178,1,91,48,183,48,1,0,0,1,0,31,1,0,0,0,75,0,25,16,2,0,0,1,1,0,https://www.fogaonet.com/,0
1,1,1,1,1,1,0,1,0,0,0,1,49,95,0,174,0,0,115,100,50,37,1,1,1,16080,40,115,95,488,7,1,1,0,0,0,20,1,0,0,0,89,0,24,11,2,0,0,1,1,0,https://www.bark.us:443/,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,41,2,0,1,10,1,0,https://www.cloudflare-terms-of-service-abuse.com/stream.ts,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,61,0,11,46,0,0,0,547,0,61,0,155,0,0,0,0,1,1,11,0,0,0,0,0,0,27,18,2,0,0,1,1,0,https://www.musixmatch.com/,0
1,1,0,1,0,1,0,0,0,0,0,9,0,109,18,173,51,139,310,14,9,44,1,1,0,7946,0,323,109,108,0,1,0,0,0,0,10,1,0,0,0,49,22,20,11,2,0,0,1,1,0,https://xskt.com.vn/,0
1,1,1,1,1,1,1,1,1,0,1,23,18,204,0,111,0,0,438,2,22,62,1,1,1,28987,1,438,204,1139,147,1,1,0,0,1,14,1,0,1,284,425,0,24,15,2,0,0,1,1,0,https://www.newsbomb.gr/,0
1,1,1,1,1,1,0,1,1,0,0,18,15,45,0,128,0,0,293,1,105,31,1,1,1,8207,15,294,45,366,0,1,1,0,1,0,23,1,0,0,0,188,0,25,16,2,0,0,1,1,0,https://www.sheknows.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,4,15,0,72,0,0,209,38,39,57,1,1,1,7153,3,209,15,1151,13,1,0,0,0,0,19,1,0,0,0,173,0,38,20,2,0,0,10,1,0,https://www.surveymonkey.com/roles/cx/,0
1,1,1,1,1,1,0,0,0,0,0,1,4,88,0,38,0,0,95,19,12,69,0,0,0,4000,2,99,88,136,0,1,1,0,0,1,7,1,0,0,0,58,0,19,10,2,0,0,1,1,0,https://www.alo.bg/,0
1,1,1,1,1,1,1,1,1,0,0,16,5,52,0,24,0,0,127,6,16,53,0,1,1,4376,3,127,52,348,0,1,1,0,0,1,16,1,0,0,0,157,0,22,13,1,0,0,1,1,0,https://lingbokep.com/,0
1,1,1,1,1,1,0,0,1,0,0,2,1,1,0,23,0,0,44,6,16,56,1,1,0,2872,1,63,1,43,0,0,1,0,0,1,8,0,0,0,0,25,0,29,20,2,0,0,1,1,0,https://www.croxyproxy.rocks/,0
1,1,1,1,1,1,0,0,0,0,0,3,2,4,17,0,0,17,135,0,15,64,0,0,0,5949,2,135,4,65,0,0,1,0,1,1,15,0,0,0,0,0,11,23,14,2,0,0,1,1,0,https://coolrom.com.au/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,19,1,0,0,263,0,1,1,8,0,0,0,0,0,0,3,0,0,0,0,0,0,26,8,1,0,0,10,1,0,https://bank.sbi/redirect/,0
1,1,0,1,0,1,0,0,1,0,0,33,0,28,0,154,0,0,234,58,24,71,0,1,1,16788,0,234,28,370,0,1,1,0,0,1,8,1,0,0,0,112,0,28,19,2,0,0,1,1,0,https://www.presseportal.de/,0
1,1,1,1,1,1,0,1,1,0,0,67,90,176,0,81,0,0,270,68,66,35,0,1,1,6455,76,271,176,643,0,1,1,0,0,0,11,1,0,1,9,338,0,23,14,2,0,0,1,1,0,https://www.loaded.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,15,9,0,64,0,0,113,7,54,59,0,1,1,3465,14,117,9,460,0,1,0,0,1,0,16,1,0,1,112,185,0,28,16,2,0,0,4,1,0,https://www.olympics.com/en/,0
1,0,1,1,0,1,0,0,0,0,0,0,1,60,0,59,0,0,175,3,39,87,1,0,1,12587,1,175,60,785,1,1,0,0,1,0,35,1,0,1,114,357,0,30,21,3,0,1,1,1,0,https://www.gq-magazine.co.uk/,0
1,1,1,1,1,1,0,0,1,0,0,8,1,10,0,5,0,0,16,0,13,6,0,0,0,321,1,16,10,147,0,0,1,1,0,0,3,0,0,1,0,24,0,23,14,2,0,0,1,1,0,https://www.google.com/,0
1,1,1,1,1,1,0,0,0,0,0,2,2,33,0,46,0,0,171,1,22,53,1,1,0,1946,2,171,33,146,0,0,1,0,0,1,17,1,0,0,0,41,0,21,12,1,0,0,1,1,0,https://kimochi.info/,0
1,1,1,1,1,1,0,0,0,0,0,2,3,45,0,215,7,110,284,17,6,37,1,1,0,13805,3,286,45,376,0,1,1,0,0,0,8,1,0,0,0,94,74,25,16,2,0,0,1,1,0,https://lsgkerala.gov.in/,0
1,1,1,1,1,1,0,0,0,0,0,2,1,58,0,57,0,63,112,27,11,106,0,0,1,5610,0,112,58,94,0,0,1,0,0,1,18,0,0,0,0,13,4,23,14,2,0,0,1,1,0,https://www.iranjib.ir/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,89,0,88,0,0,129,12,39,26,1,1,0,2846,0,129,89,179,32,0,0,0,1,0,52,0,0,0,0,40,0,18,9,1,0,0,1,1,0,https://altema.jp/,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,52,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,32,16,3,0,0,8,1,0,https://web.umang.gov.in/landing,0
1,1,1,1,0,1,0,0,0,0,0,1,5,85,0,6,0,0,259,2,18,30,0,1,1,5347,3,259,85,700,0,1,0,0,0,1,9,1,0,1,12,336,0,24,15,2,0,0,1,1,0,https://www.javrate.com/,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,17,8,1,0,0,1,1,0,https://dash.bet/,0
1,1,0,1,1,1,0,0,1,0,0,18,0,1,0,0,0,0,40,5,0,14,0,0,0,630,0,40,1,0,0,0,1,1,0,1,3,0,0,0,0,0,0,25,8,1,0,0,1,1,0,https://n2ch.net/?guid=ON,0
1,0,1,1,0,1,0,0,0,0,0,0,8,29,0,53,0,0,133,0,18,45,0,0,1,1495,0,135,29,214,0,1,0,0,0,0,21,1,0,0,0,36,0,20,11,2,0,0,1,1,0,https://jbzd.com.pl/,0
1,1,1,1,0,1,0,0,0,0,0,1,1,2,0,4,0,0,3,0,3,9,1,0,1,56,1,3,2,14,0,0,1,0,0,1,4,0,0,0,0,2,0,18,9,1,0,0,1,1,0,https://nozomi.la/,0
1,1,1,1,0,1,0,1,1,0,0,8,15,40,0,92,0,0,186,18,64,59,1,1,1,5539,10,186,40,582,6,1,0,0,0,1,16,1,0,1,0,12,0,28,19,2,0,0,1,1,0,https://www.homeadvisor.com/,0
1,1,1,1,1,1,0,0,1,0,0,8,1,10,0,5,0,0,16,0,13,6,0,0,0,321,1,16,10,147,0,0,1,1,0,0,3,0,0,1,0,24,0,23,14,2,0,0,1,1,0,https://www.google.com/,0
1,1,1,1,1,1,0,0,0,0,0,3,3,27,575,40,0,0,149,5,18,106,1,1,0,17298,0,149,27,191,0,1,1,0,0,1,14,1,0,0,0,34,0,28,19,1,0,0,1,1,0,https://yaoimangaonline.com/,0
1,1,1,1,1,1,0,0,1,0,0,10,5,11,0,8,0,0,16,0,13,6,0,0,0,434,3,16,11,156,0,0,1,1,0,0,3,0,0,1,0,31,0,23,14,2,0,0,1,1,0,https://www.google.com/,0
1,1,1,1,1,1,1,0,1,0,0,10,3,47,0,65,0,0,152,6,20,58,1,0,1,4636,2,152,47,333,0,1,1,0,0,1,18,1,0,0,0,165,0,25,16,1,0,0,1,1,0,https://clipsexsub3x.net/,0
1,1,1,1,1,1,0,0,1,0,0,8,1,10,0,5,0,0,16,0,13,6,0,0,0,321,1,16,10,147,0,0,1,1,0,0,3,0,0,1,0,24,0,23,14,2,0,0,1,1,0,https://www.google.com/,0
1,1,1,1,1,1,0,0,0,0,1,1,2,25,0,507,0,0,485,56,16,23,1,1,1,5930,1,489,25,310,0,1,1,0,0,0,12,0,0,0,6,348,0,23,14,1,0,0,1,1,0,https://purelovers.com/,0
1,1,1,1,0,1,0,0,0,0,0,19,3,44,0,140,53,114,229,2,14,73,1,1,0,15508,2,230,44,452,0,1,0,0,0,1,19,0,0,0,0,60,19,22,13,2,0,0,1,1,0,https://www.doviz.com/,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,8,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,21,12,1,0,0,1,1,0,https://chartink.com/,0
1,1,1,1,0,1,0,0,0,0,0,2,2,33,0,193,0,0,177,6,20,41,1,0,0,4904,0,177,33,62,0,1,1,0,1,1,28,1,0,0,0,121,0,24,15,2,0,0,1,1,0,https://www.tameteo.com/,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,23,14,1,0,0,1,1,0,https://firstbyte.club/,0
1,1,1,1,0,1,0,0,0,0,0,2,2,34,0,110,0,0,94,2,19,40,1,0,0,2179,0,94,34,61,0,1,1,0,1,1,28,1,0,0,0,118,0,28,19,3,0,0,1,1,0,https://www.meteored.com.ar/,0
1,1,0,1,1,1,0,0,1,0,0,13,0,60,201,314,0,244,415,6,24,53,1,0,1,11321,0,419,60,670,0,0,1,0,0,1,19,0,0,0,0,262,61,25,16,2,0,0,1,1,0,https://www.minhngoc.net/,0
1,1,0,1,1,1,0,0,0,0,0,2,0,31,0,13,0,0,109,4,10,59,1,1,0,2642,0,109,31,106,0,1,1,0,0,1,11,0,0,0,0,11,0,16,7,1,0,0,1,1,0,https://vlxx.bz/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,6,0,8,0,0,12,2,9,25,0,0,0,754,0,13,6,23,0,1,0,0,0,0,7,1,0,0,0,6,0,21,12,1,0,0,1,1,0,https://freevideo.cz/,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,28,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,0,23,14,1,0,0,1,1,0,https://technorati.com/,0
1,1,1,1,1,1,1,1,1,0,1,29,5,28,0,39,0,1,35,57,21,50,1,1,0,5430,4,43,28,387,9,1,1,0,0,1,41,1,0,0,1,38,1,21,12,1,0,1,1,1,0,https://vds-shop.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,4,10,0,56,0,0,35,6,44,8,1,0,1,1415,0,35,10,117,8,1,0,0,0,0,16,1,0,0,0,24,0,28,16,2,0,0,4,1,0,https://www.motorola.com/my/,0
1,1,1,1,1,1,0,0,1,0,0,10,8,11,0,9,0,0,16,0,13,6,0,0,0,450,5,16,11,168,0,0,1,1,0,0,3,0,0,1,0,37,0,23,14,2,0,0,1,1,0,https://www.google.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,22,346,0,384,0,0,363,0,102,73,1,1,1,140679,22,364,346,155,0,1,0,0,0,0,14,1,0,1,3,7603,0,22,13,2,0,0,1,1,0,https://www.france.tv/,0
1,1,0,1,0,1,0,0,1,0,0,26,0,217,0,255,0,0,387,239,69,34,0,1,1,16005,0,397,217,1004,29,1,1,0,1,0,24,1,0,1,41,67,0,31,22,3,0,0,1,1,0,https://www.turktelekom.com.tr/,0
1,1,1,1,0,1,0,0,0,0,0,1,8,40,0,150,0,0,169,4,20,27,0,0,1,4283,3,171,40,158,0,1,0,0,0,1,11,1,0,0,0,97,0,19,10,2,0,0,1,1,0,https://mgm.gov.tr/,0
1,1,0,1,1,1,0,0,0,0,0,2,0,4,263,154,0,0,182,0,94,5,1,1,0,5274,0,183,4,224,0,1,1,0,1,1,24,1,0,0,0,49,0,24,16,2,0,0,1,0,0,http://blog.esuteru.com/,0
1,1,1,1,0,1,0,0,0,0,0,3,1,19,0,30,0,2,78,24,7,74,1,1,1,6292,1,78,19,105,0,0,0,0,0,0,4,0,0,0,0,9,1,23,14,2,0,0,1,1,0,https://www.antagus.de/,0
1,1,0,1,1,1,0,0,0,0,0,2,0,114,0,85,0,0,590,18,14,58,0,1,0,11968,0,590,114,1030,0,1,1,0,1,1,13,0,0,0,0,227,0,20,11,1,0,0,1,1,0,https://litgorod.ru/,0
1,1,1,1,1,1,0,1,1,0,0,14,4,82,0,568,0,0,637,28,54,62,0,1,1,12104,4,638,82,378,0,1,1,0,1,1,8,1,0,1,3,392,0,28,19,2,0,0,1,1,0,https://www.electrodepot.fr/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,108,0,320,0,0,305,10,50,34,1,1,1,6658,0,305,108,48,40,1,0,0,1,0,27,1,0,0,0,242,0,23,14,1,0,1,1,1,0,https://kuruma-news.jp/,0
1,1,1,1,0,1,0,0,1,0,0,15,3,201,0,402,0,1,560,382,74,22,1,1,1,15858,3,573,201,740,0,0,1,0,1,1,10,0,0,0,0,1318,1,22,13,2,0,0,1,1,0,https://www.shopch.jp/,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,59,0,0,0,59,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,21,12,1,0,0,1,1,0,https://shbet800.com/,0
1,1,1,1,1,1,0,0,1,0,0,8,1,10,0,5,0,0,16,0,13,6,0,0,0,321,1,16,10,147,0,0,1,1,0,0,3,0,0,1,0,24,0,23,14,2,0,0,1,1,0,https://www.google.com/,0
1,1,1,1,1,1,0,0,0,0,0,1,7,113,0,0,0,0,298,0,17,26,0,0,0,7969,4,301,113,263,0,1,1,0,1,0,4,1,0,0,0,308,0,22,13,1,0,0,1,1,0,https://mangatoto.org/,0
1,0,1,1,0,1,0,0,0,0,0,0,33,70,5,73,0,0,146,64,21,57,1,1,1,10407,14,146,70,618,3,1,0,0,1,0,12,0,0,0,0,13,0,26,17,2,0,0,1,1,0,https://www.salesloft.com/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,367,0,60,92,1,1,0,5494,0,367,3,434,0,1,0,0,1,0,17,1,0,0,0,6,0,29,20,3,0,0,1,1,0,https://www.flashscore.co.za/,0
1,1,1,1,0,1,0,0,0,0,0,1,7,31,0,31,0,0,41,20,20,74,1,1,1,6539,0,41,31,395,0,0,0,0,1,1,15,1,0,1,36,36,0,23,14,1,0,0,1,1,0,https://proteantech.in/,0
1,1,1,1,0,1,0,0,0,0,0,2,2,34,0,118,0,0,102,2,19,37,1,0,0,2257,0,102,34,61,0,1,1,0,1,1,28,1,0,0,0,117,0,24,15,2,0,0,1,1,0,https://www.meteored.mx/,0
1,1,0,1,1,1,0,0,1,0,0,18,0,186,308,72,0,0,416,0,152,10,1,1,0,9098,0,417,186,649,0,1,1,0,1,1,15,1,0,0,0,11,0,19,10,1,0,0,1,1,0,https://jin115.com/,0
1,1,1,1,1,1,0,1,1,0,0,7,3,32,0,63,0,0,179,37,6,63,1,1,1,15224,0,179,32,151,0,1,1,0,0,1,4,1,0,1,120,61,0,26,17,1,0,0,1,1,0,https://bootstrapmade.com/,0
1,1,1,1,1,1,0,0,0,0,0,216,8,77,0,387,0,0,340,31,28,43,1,1,1,14640,7,344,77,543,0,1,1,0,0,1,10,0,0,0,0,230,0,21,12,1,0,0,1,1,0,https://anichin.cafe/,0
1,1,0,1,0,1,0,0,0,0,0,1,0,85,0,109,0,0,107,2,10,72,1,1,0,6200,0,107,85,181,0,0,1,0,0,1,14,0,0,0,0,0,0,21,12,1,0,0,1,1,0,https://3gpking.name/,0
1,1,1,1,1,1,1,0,1,0,0,23,1,15,0,15,0,0,23,2,33,34,1,0,0,2288,1,23,15,77,0,1,1,0,0,1,16,1,0,0,0,39,0,23,14,1,0,0,1,1,0,https://firefaucet.win/,0
1,1,0,1,0,1,0,0,1,0,0,18,0,26,0,93,0,1,50,3,49,51,1,1,0,2479,0,50,26,115,0,0,0,0,0,1,18,0,0,0,0,66,1,25,16,2,0,0,1,1,0,https://www.thscore2.com/,0
1,1,1,1,1,1,0,0,0,0,0,1,8,87,0,104,0,0,53,87,26,33,1,1,1,4555,2,53,87,97,44,1,1,0,0,1,13,0,0,0,0,32,0,17,8,1,0,0,1,1,0,https://moppy.jp/,0
1,1,1,1,1,1,1,1,1,0,0,16,5,51,0,23,0,0,131,5,15,53,1,1,1,4256,3,131,51,348,0,1,1,0,0,1,17,1,0,0,0,159,0,19,10,1,0,0,1,1,0,https://ngentub.cc/,0
1,1,1,1,1,1,1,0,1,0,0,7,2,138,0,187,0,0,1193,13,25,54,1,1,0,35803,2,1194,138,1922,0,1,1,0,0,1,16,1,0,0,0,69,0,20,11,1,0,0,1,1,0,https://uakino.best/,0
1,1,1,1,1,1,0,0,1,0,0,3,22,227,0,174,0,0,251,15,4,24,1,1,1,7716,17,251,227,1068,0,1,1,0,1,1,18,1,0,0,0,208,0,19,10,1,0,0,1,1,0,https://yanmaga.jp/,0
1,0,1,1,0,1,0,0,0,0,0,0,7,47,0,15,0,0,23,22,8,49,1,1,0,2929,7,23,47,132,0,0,0,0,1,0,13,1,0,0,0,4,0,19,10,1,0,0,1,1,0,https://packzy.com/,0
1,1,1,1,0,1,0,0,0,0,1,3,3,33,0,10,0,0,56,64,14,62,1,1,0,4412,0,56,33,249,0,0,0,0,0,0,18,0,0,0,2,83,0,21,12,1,0,0,1,1,0,https://pixieset.com/,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,143,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,22,13,1,0,1,1,1,0,https://futbol-11.com/,0
1,1,0,1,1,1,0,0,0,0,0,5,0,274,0,278,0,0,298,8,50,32,1,1,1,4829,0,301,274,376,0,0,1,0,1,1,24,1,0,1,2,172,0,20,11,1,0,0,1,1,0,https://appmedia.jp/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,66,0,63,0,0,67,0,1,81,1,0,0,1744,0,67,66,14,0,0,0,0,0,0,4,0,0,0,0,62,0,17,9,1,0,0,1,0,0,http://josex.net/,0
1,1,1,1,1,1,0,0,1,0,0,32,2,48,3,289,0,0,255,38,58,69,1,1,1,11566,2,255,48,341,0,0,1,1,0,1,7,0,0,1,10,92,0,26,17,2,0,0,1,1,0,https://www.espressif.com/,0
1,1,1,1,0,1,0,0,0,0,0,2,2,21,0,126,0,0,152,21,4,14,0,0,1,2753,0,152,21,47,0,1,0,0,0,1,10,1,0,0,0,156,0,25,16,2,0,0,1,1,0,https://www.novel543.com/,0
